Name,URL,Author,Author's location,Main language,All used languages,Description,Total code size,License,Author's followers,Top 10 contributors followers,Created at,Age in days,Total commits,Total additions,Total deletions,Total code changes,Last commit date,Commits/day,"Average contribution period by contributor, days",Medium commit size,Total releases,Stargazers,Forks,Contributors,Active forkers(%),Returning contributors (more than 4 weeks),Open issues,Closed issues,Total issues,Issue/day,Closed issues(%),Placement by popularity,Placement by age,Placement by total commits,Placement by total tags,Placement by top 10 contributors followers,Placement by closed issues percentage,Placement by commits by day,Placement by active forkers column,Placement overall
micro/go-micro,https://github.com/micro/go-micro,[Unknown account],[Unknown],Go,"Go(92.81),HTML(3.58),Python(2.64),Shell(0.25),Makefile(0.25),CSS(0.23),Go Template(0.09),JavaScript(0.08),Dockerfile(0.06),Ruby(0.01)",A Go microservices framework,1744616,Apache-2.0,0,3492,2015/01,4148,4072,555625,438813,994438,2026-05-10 16:14:04,0.9817,88,244,399,22747,2404,182,7.57,21,2,23506,23508,5.6673,99.99,2,4,4,1,4,1,1,1,1
go-kit/kit,https://github.com/go-kit/kit,peterbourgon,Berlin,Go,"Go(99.92),Shell(0.08)",A standard library for microservices.,747010,MIT,3176,5399,2015/02,4128,1532,107950,77779,185729,2024-03-13 13:42:15,0.3711,65,121,13,27428,2444,182,7.45,8,59,29043,29102,7.0499,99.80,1,2,5,4,3,2,3,2,2
nytimes/gizmo,https://github.com/nytimes/gizmo,jprobinson,"Brooklyn, NY",Go,"Go(99.63),Shell(0.19),Makefile(0.18)",A Microservice Toolkit from The New York Times,299457,Apache-2.0,207,1918,2015/12,3812,439,426062,407976,834038,2021-04-30 15:27:05,0.1152,119,1899,54,3776,226,46,20.35,6,32,42,74,0.0194,56.76,3,1,3,2,5,4,4,3,3
koding/kite,https://github.com/koding/kite,[Unknown account],[Unknown],Go,"Go(96.50),Python(1.96),Makefile(1.33),SQLPL(0.12),Shell(0.08)",Micro-service framework in Go,375385,MIT,0,10649,2014/02,4475,1832,55968,39563,95531,2018-07-10 02:13:47,0.4094,209,52,0,3259,300,18,6.00,4,32,47,79,0.0177,59.49,4,6,2,5,1,3,2,4,4
rsms/gotalk,https://github.com/rsms/gotalk,rsms,Berkeley,Go,"Go(68.71),JavaScript(26.99),Makefile(2.39),Shell(1.68),HTML(0.23)",Async peer communication protocol & library,152757,MIT,7869,9293,2015/01,4140,134,18632,9483,28115,2020-12-06 02:33:19,0.0324,715,209,18,1206,76,2,2.63,1,6,3,9,0.0022,33.33,6,3,1,3,2,6,6,6,5
gocircuit/circuit,https://github.com/gocircuit/circuit,petar,"Los Altos, CA",Go,"Go(98.47),Ruby(0.47),Shell(0.46),CSS(0.37),JavaScript(0.19),Makefile(0.04)",Circuit: Dynamic cloud orchestration http://gocircuit.org,1032102,Apache-2.0,658,1168,2014/04,4426,452,72219,29621,101840,2016-11-21 20:35:24,0.1021,65,225,0,1977,156,8,5.13,1,13,10,23,0.0052,43.48,5,5,6,6,6,5,5,5,6
